"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"LNN","Lindsay Corporation","71.98","915225700","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lnn",
"LNKD","LinkedIn Corporation","106.26","6624885960","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/lnkd",
"LGF","Lions Gate Entertainment Corporation","13.97","2015116620","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/lgf",
"LAD","Lithia Motors, Inc.","26.22","588796320","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/lad",
"LYV","Live Nation Entertainment, Inc.","9.05","1721681050","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/lyv",
"LYG","Lloyds Banking Group Plc","1.82","330217160","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/lyg",
"LYG^A","Lloyds Banking Group Plc","26.95","929775000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lyg^a",
"SCD","LMP Capital and Income Fund Inc.","13.38","266609880","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/scd",
"TLI","LMP Corporate Loan Fund Inc","12.22","121197960","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/tli",
"RIT","LMP Real Estate Income Fund Inc","10.71","122426010","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/rit",
"LMT","Lockheed Martin Corporation","87.71","28473911270","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmt",
"L","Loews Corporation","40.55","16091699800","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/l",
"LPR","Lone Pine Resources Inc.","2.41","204915070","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lpr",
"LO","Lorillard, Inc","137.67","17968275390","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lo",
"LPX","Louisiana-Pacific Corporation","10.87","1494831530","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/lpx",
"LOW","Lowe&#39;s Companies, Inc.","25.79","30919914690","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/low",
"LRE","LRR Energy, L.P.","17.21","270334680","n/a","1992","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lre",
"LXU","Lsb Industries Inc.","32.03","715518170","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lxu",
"LSI","LSI Logic Corporation","6.16","3504460960","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lsi",
"LTC","LTC Properties, Inc.","35.78","1088141360","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ltc",
"LUB","Luby&#39;s, Inc.","7.14","201248040","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/lub",
"LL","Lumber Liquidators Holdings, Inc","34.11","939184740","n/a","2007","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/ll",
"LUX","Luxottica Group, S.p.A.","34.06","1198162680","n/a","1990","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/lux",
"LDL","Lydall, Inc.","13.03","222604520","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ldl",
"LYB","LyondellBasell Industries NV","41.6","23904358400","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lyb",
"MTB","M&T Bank Corporation","84.97","10753718230","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mtb",
"MTB^A","M&T Bank Corporation","26.11","365540000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^a",
"MDC","M.D.C. Holdings, Inc.","31.39","1506123590","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","16.8","316108800","n/a","1993","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mho",
"MHO^A","M/I Homes, Inc.","17.73","70920000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mho^a",
"MAC","Macerich Company (The)","57.11","7570558710","n/a","1981","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mac",
"TUC","Mac-Gray Corporation","13.98","200724840","n/a","1993","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tuc",
"CLI","Mack-Cali Realty Corporation","28.66","2516863880","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cli",
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","18.29","316727930","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/mgu",
"MIC","Macquarie Infrastructure Company LLC","33.67","1564779580","n/a","1992","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mic",
"MFD","Macquarie/First Trust Global","15.45","131834850","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/mfd",
"M","Macy&#39;s Inc","35.6","14897460800","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/m",
"MSP","Madison Strategic Sector Premium Fund","11.045","63983685","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/msp",
"MCN","Madison/Claymore Covered Call & Equity Strategy Fund","7.67","147785560","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/mcn",
"MMP","Magellan Midstream Partners L.P.","76.08","8604648000","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mmp",
"MGA","Magna International, Inc.","39.94","9318720920","n/a","1984","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mga",
"MX","MagnaChip Semiconductor Corporation","8.91","328680990","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mx",
"MHR","Magnum Hunter Resources Corporation","3.63","476785980","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mhr",
"MTE","Mahanagar Telephone Nigam Ltd","0.9432","13101048","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mte",
"MHNA","Maiden Holdings, Ltd.","26.65","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mhna",
"MHNB","Maiden Holdings, Ltd.","26.33","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mhnb",
"MFB","Maidenform Brands, Inc.","21.2","498963200","n/a","2005","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/mfb",
"MAIN","Main Street Capital Corporation","24.5","663901000","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/main",
"MMD","MainStay DefinedTerm Municipal Opportunities Fund","20.6824","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mmd",
"MAY","Malaysia Fund, Inc (The)","9.08","65076360","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/may",
"MZF","Managed Duration Investment Grade Municipal Fund","16.23","109990710","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/mzf",
"HYF","Managed High Yield Plus Fund, Inc.","2.24","139025600","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/hyf",
"MTW","Manitowoc Company, Inc. (The)","10.67","1410862090","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw",
"MN","Manning & Napier, Inc.","13.88","188545920","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"MAN","ManpowerGroup","33.46","2683190860","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/man",
"MFC","Manulife Financial Corp","10.52","18947708760","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mfc",
"MRO","Marathon Oil Corporation","26.54","18710700000","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","45.56","15523294320","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mpc",
"MCS","Marcus Corporation (The)","13.33","273238340","n/a","1972","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcs",
"MPX","Marine Products Corporation","5.4","204298200","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mpx",
"HZO","MarineMax, Inc.","9.42","221596080","n/a","1998","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hzo",
"MKL","Markel Corporation","433.04","4180135120","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mkl",
"MKV/CL","Markel Corporation","25.4","152400000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mkv/cl",
"MWE","MarkWest Energy Partners, LP","54.84","5631738960","n/a","2002","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mwe",
"MAR","Marriot International","36.85","11894111350","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar",
"VAC","Marriot Vacations Worldwide Corporation","28.95","975846600","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/vac",
"MMC","Marsh & McLennan Companies, Inc.","32.37","17682792270","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/mmc",
"MSO","Martha Stewart Living Omnimedia, Inc.","3.34","136719560","n/a","1999","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mso",
"MLM","Martin Marietta Materials, Inc.","83.45","3817670600","n/a","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","14.15","5052965000","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/mas",
"MTZ","MasTec, Inc.","15.71","1267859840","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/mtz",
"MA","Mastercard Incorporated","423.15","51305244900","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma",
"MTDR","Matador Resources Company","10.71","594490680","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtdr",
"MTRN","Materion Corporation","20.05","409441050","n/a","1994","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/mtrn",
"MATX","Matson, Inc.","24.53","1035092410","n/a","1992","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/matx",
"MLP","Maui Land & Pineapple Company, Inc.","3.25","61080500","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mlp",
"MXT","Maxcom Telecomunicaciones SAB de CV","1.4999","4733684.4","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mxt",
"MMS","Maximus, Inc.","49.99","1697010530","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mms",
"MXL","MaxLinear, Inc","4.24","94174640","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxl",
"MBI","MBIA, Inc.","10.5","2035173000","n/a","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mbi",
"KRB^D/CL","MBNA Corporation","25.14","301680000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krb^d/cl",
"KRB^E/CL","MBNA Corporation","25.3908","203126400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krb^e/cl",
"MNI","McClatchy Company (The)","1.57","95672660","n/a","1988","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mni",
"MKC","McCormick & Company, Incorporated","60.88","7318202160","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mkc",
"MKC/V","McCormick & Company, Incorporated","60.7","754318900","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mkc/v",
"MDR","McDermott International, Inc.","11.45","2697345200","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mdr",
"MCD","McDonald&#39;s Corporation","91.58","93063596000","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/mcd",
"MUX","McEwen Mining Inc.","2.97","500587560","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mux",
"MHP","McGraw-Hill Companies, Inc. (The)","46.99","13143103000","n/a","n/a","Consumer Services","Books","http://www.nasdaq.com/symbol/mhp",
"MCK","McKesson Corporation","95.34","22518068580","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/mck",
"MMR","McMoRan Exploration Company","13.25","2140723000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mmr",
"MDU","Mdu Res Group Inc","22.77","4299681870","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mdu",
"MJN","Mead Johnson Nutrition Company","74.08","15104171200","n/a","2009","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mjn",
"MIG","Meadowbrook Insurance Group, Inc.","7.49","378342370","n/a","1995","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mig",
"MWV","Meadwestvaco Corporation","29.07","5026668120","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/mwv",
"MTL","Mechel Steel Group OAO","5.8","574263800","n/a","2004","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mtl",
"MTL^","Mechel Steel Group OAO","2.43","81341820","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtl^",
"MEG","Media General, Inc.","4.39","100087610","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/meg",
"MPW","Medical Properties Trust, Inc.","9.89","1340816970","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mpw",
"MRX","Medicis Pharmaceutical Corporation","34.71","2065002030","n/a","1990","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrx",
"MED","MEDIFAST INC","20.96","325424960","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/med",
"MCC","Medley Capital Corporation","12.01","208013200","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/mcc",
"MCQ","Medley Capital Corporation","25.22","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcq",
"MD","Mednax, Inc","62.41","3070572000","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/md",
"MDT","Medtronic, Inc.","38.22","39177028800","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/mdt",
"WFR","MEMC Electronic Materials, Inc.","1.87","431625920","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/wfr",
"MW","Men&#39;s Wearhouse, Inc. (The)","27.14","1381778820","n/a","1986","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/mw",
"MRK","Merck & Company, Inc.","43.41","132034336650","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrk",
"MCY","Mercury General Corporation","41.35","2269412050","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mcy",
"MDP","Meredith Corporation","32.92","1188181560","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mdp",
"MTH","Meritage Corporation","35.08","1148834920","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","4.36","420683320","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mtor",
"MER^D","Merrill Lynch & Co., Inc.","25.24","757200000","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^d",
"MER^E","Merrill Lynch & Co., Inc.","25.18","402880000","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^e",
"MER^F","Merrill Lynch & Co., Inc.","25.19","856460000","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^f",
"MER^K","Merrill Lynch & Co., Inc.","24.99","999600000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^k",
"MER^M","Merrill Lynch & Co., Inc.","24.93","897480000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^m",
"MER^P","Merrill Lynch & Co., Inc.","25.4","762000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^p",
"CPP","Merrill Lynch Depositor, Inc.","25.57","0","n/a","1971","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cpp",
"FJA","Merrill Lynch Depositor, Inc.","25","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fja",
"PIJ","Merrill Lynch Depositor, Inc.","25.51","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pij",
"PIS","Merrill Lynch Depositor, Inc.","26.17","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pis",
"PIY","Merrill Lynch Depositor, Inc.","26.35","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/piy",
"PKH","Merrill Lynch Depositor, Inc.","26.23","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pkh",
"PKJ","Merrill Lynch Depositor, Inc.","25.68","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pkj",
"PKK","Merrill Lynch Depositor, Inc.","25.314","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pkk",
"PYY","Merrill Lynch Depositor, Inc.","24.5101","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyy",
"PZB","Merrill Lynch Depositor, Inc.","24.95","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pzb",
"MTR","Mesa Royalty Trust","30.4001","56665786.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtr",
"MSB","Mesabi Trust","27.37","359094400","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/msb",
"MUSA","Metals USA Holdings Corp.","16.2","600355800","n/a","1989","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/musa",
"MEI","Methode Electronics, Inc.","8.6","318483800","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mei",
"MET","MetLife, Inc.","29.53","31361745900","n/a","2000","Finance","Life Insurance","http://www.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","24.86","596640000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/met^a",
"MET^B","MetLife, Inc.","25.88","1552800000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/met^b",
"MLG","MetLife, Inc.","26.44","211520000","n/a","1992","Finance","Life Insurance","http://www.nasdaq.com/symbol/mlg",
"MLU","MetLife, Inc.","60.61","2424400000","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mlu",
"MPR","Met-Pro Corporation","9.21","135193590","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mpr",
"PCS","MetroPCS Communications, Inc.","6.41","2328022260","n/a","1993","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/pcs",
"MDF","Metropolitan Health Networks, Inc.","9.5","419463000","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/mdf",
"MTD","Mettler-Toledo International, Inc.","155.65","4894881200","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/mtd",
"MXE","Mexico Equity and Income Fund, Inc. (The)","12.048","79613184","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxe",
"MXE^","Mexico Equity and Income Fund, Inc. (The)","16.71","17913120","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxe^",
"MXF","Mexico Fund, Inc. (The)","25.06","11977527240","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxf",
"MIL","MFC Industrial Ltd.","7.08","442931880","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mil",
"MCR","MFS Charter Income Trust","9.84","539940480","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/mcr",
"MGF","MFS Government Markets Income Trust","7.08","229802640","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/mgf",
"MIN","MFS Intermediate Income Trust","6.63","776094540","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/min",
"MMT","MFS Multimarket Income Trust","7.15","560402700","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/mmt",
"MFM","MFS Municipal Income Trust","7.76","317477120","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/mfm",
"MFV","MFS Special Value Trust","7.13","49204130","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/mfv",
"MTG","MGIC Investment Corporation","2.38","480831400","n/a","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mtg",
"MGM","MGM Resorts International","9.78","4781686500","n/a","1982","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mgm",
"KORS","Michael Kors Holdings Limited","39.98","7705385380","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/kors",
"MAA","Mid-America Apartment Communities, Inc.","68.61","2808687570","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/maa",
"MPO","Midstates Petroleum Company, Inc.","10.07","668849400","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpo",
"MM","Millennial Media, Inc.","11.35","863576100","n/a","1991","Technology","Advertising","http://www.nasdaq.com/symbol/mm",
"MILL","Miller Energy Resources, Inc.","4.03","169038350","n/a","1994","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mill",
"MLR","Miller Industries, Inc.","15.91","176060060","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mlr",
"MR","Mindray Medical International Limited","29","2381306000","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mr",
"MSA","Mine Safety Appliances Company","36.88","1360872000","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/msa",
"MTX","Minerals Technologies Inc.","64.31","1141438190","n/a","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/mtx",
"MP^D","Mississippi Power Company","27","32400000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mp^d",
"MG","Mistras Group Inc","23.77","664086260","n/a","2009","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/mg",
"MTU","Mitsubishi UFJ Financial Group Inc","4.59","788268240","n/a","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/mtu",
"MFG","Mizuho Financial Group, Inc.","3.11","222159740","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfg",
"MTP","MLP & Strategic Equity Fund Inc.","17.81","263783910","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/mtp",
"MBT","Mobile TeleSystems","18.21","7078190580","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbt",
"MOD","Modine Manufacturing Company","6.25","292293750","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mod",
"MHK","Mohawk Industries, Inc.","72.55","5003918600","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/mhk",
"MOH","Molina Healthcare Inc","26.38","1222713000","n/a","2003","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/moh",
"TAP","Molson Coors Brewing  Company","41.34","6443872500","n/a","1996","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/tap",
"TAP/A","Molson Coors Brewing  Company","42.22","109096480","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/tap/a",
"MCP","Molycorp, Inc","19.24","1854659040","n/a","2010","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mcp",
"MCP^A","Molycorp, Inc","49.94","103375800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcp^a",
"MGI","Moneygram International, Inc.","15.91","920170760","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MNR","Monmouth Real Estate Investment Corporation","11.63","467956310","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mnr",
"MNR^A","Monmouth Real Estate Investment Corporation","26.06","34477380","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnr^a",
"MNR^B","Monmouth Real Estate Investment Corporation","26.9001","53800200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnr^b",
"MON","Monsanto Company","87.52","46643784000","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mon",
"MWW","Monster Worldwide, Inc.","7.24","877857240","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/mww",
"MTS","Montgomery Street Income Securities, Inc.","16.52","171345440","n/a","1973","n/a","n/a","http://www.nasdaq.com/symbol/mts",
"MRH","Montpelier Re Holdings Ltd.","21.15","1224542700","n/a","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mrh",
"MRH^A","Montpelier Re Holdings Ltd.","27.85","167100000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mrh^a",
"MCO","Moody&#39;s Corporation","36.31","8158566520","n/a","1993","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mco",
"MOG/A","Moog Inc.","37.09","1530370490","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mog/a",
"MOG/B","Moog Inc.","37.6","150136800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mog/b",
"MS","Morgan Stanley","12.78","25275977280","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ms",
"MS^A","Morgan Stanley","17.85","714000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^a",
"MSJ","Morgan Stanley","24.97","861465000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/msj",
"MSK","Morgan Stanley","25.05","826650000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/msk",
"MSZ","Morgan Stanley","25.04","1001600000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msz",
"MWG","Morgan Stanley","24.88","572240000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwg",
"MWO","Morgan Stanley","24.74","494800000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwo",
"MWR","Morgan Stanley","24.92","797440000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwr",
"APF","Morgan Stanley Asia-Pacific Fund, Inc.","13.3329","274751070.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apf",
"CAF","Morgan Stanley China A Share Fund Inc.","18.38","402172780","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/caf",
"RNE","Morgan Stanley Eastern Europe Fund, Inc.","14.76","60752160","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/rne",
"MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.","11.63","275282100","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/msd",
